year_received,district_code,district_name,legal_dong_code,legal_dong_name,lot_type,lot_type_name,main_number,sub_number,building_name,contract_date,price_10k_krw,building_area_m2,land_area_m2,floor,year_built,building_usage_en,report_type_en,reporting_agent_district_en,year,month,day
2024,11680,gangnam,10600,daechi,1.0,land,506.0,0.0,선경2차(8동-12동),2024-09-10,435000,127.75,0.0,13.0,1985.0,Apartment,Brokered Transaction,"경기 화성시, Seoul Gangnam-gu",2024,9,10
2024,11680,gangnam,10100,yeoksam,1.0,land,792.0,7.0,마이플레이스,2024-09-10,39500,28.8,17.0,4.0,2018.0,Multi-family house,Brokered Transaction,Seoul Gangnam-gu,2024,9,10
2024,11680,gangnam,11500,suseo,1.0,land,716.0,0.0,사이룩스,2024-09-10,23700,33.52,44.86,8.0,2003.0,Officetel,Brokered Transaction,Seoul Gangnam-gu,2024,9,10
2024,11680,gangnam,10100,yeoksam,1.0,land,736.0,22.0,메이플라워멤버스빌오피스텔,2024-09-10,13700,20.1,31.85,6.0,2006.0,Officetel,Brokered Transaction,Seoul Gangnam-gu,2024,9,10
2024,11680,gangnam,10100,yeoksam,1.0,land,835.0,67.0,금호어울림,2024-09-10,168000,84.95,0.0,10.0,2003.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,9,10
2024,11680,gangnam,11200,jagok,1.0,land,651.0,0.0,강남유탑유블레스,2024-09-10,15300,25.697,32.5723,3.0,2014.0,Officetel,Brokered Transaction,Seoul Gangnam-gu,2024,9,10
2024,11680,gangnam,10100,yeoksam,1.0,land,825.0,20.0,강남역 센트럴 푸르지오 시티,2024-09-10,30300,24.63,33.019,15.0,2015.0,Officetel,Brokered Transaction,Seoul Gangnam-gu,2024,9,10
2024,11680,gangnam,10300,gaepo,1.0,land,649.0,0.0,경남1,2024-09-09,322000,123.28,0.0,5.0,1984.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,9,9
2024,11680,gangnam,10500,samseong,1.0,land,142.0,3.0,LG선릉에클라트B,2024-09-09,30800,40.11,49.9,4.0,2004.0,Officetel,Brokered Transaction,Seoul Gangnam-gu,2024,9,9
2024,11680,gangnam,10100,yeoksam,1.0,land,837.0,13.0,강남역 와이즈 플레이스,2024-09-09,21500,23.87,34.89,6.0,2013.0,Officetel,Brokered Transaction,Seoul Gangnam-gu,2024,9,9
2024,11680,gangnam,10800,nonhyeon,1.0,land,269.0,1.0,꿈꾸지오(269-1),2024-09-09,44000,28.83,13.0,3.0,2019.0,Multi-family house,Brokered Transaction,Seoul Gwanak-gu,2024,9,9
2024,11680,gangnam,10500,samseong,1.0,land,17.0,0.0,삼성동롯데아파트,2024-09-09,185000,59.4,0.0,19.0,2000.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,9,9
2024,11680,gangnam,10600,daechi,1.0,land,943.0,24.0,신안메트로칸,2024-09-09,24000,27.09,39.13,5.0,2004.0,Officetel,Brokered Transaction,Seoul Gangnam-gu,2024,9,9
2024,11680,gangnam,10600,daechi,1.0,land,66.0,0.0,"쌍용대치아파트1동,2동,3동,5동,6동",2024-09-09,330000,128.03,0.0,4.0,1983.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,9,9
2024,11680,gangnam,11500,suseo,1.0,land,716.0,0.0,사이룩스,2024-09-09,32500,42.13,56.39,10.0,2003.0,Officetel,Brokered Transaction,Seoul Gangnam-gu,2024,9,9
2024,11680,gangnam,10500,samseong,1.0,land,17.0,0.0,삼성동롯데아파트,2024-09-09,227000,84.87,0.0,20.0,2000.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,9,9
2024,11680,gangnam,10100,yeoksam,1.0,land,708.0,26.0,에스케이허브 오피스텔,2024-09-09,27000,27.83,37.11,17.0,2004.0,Officetel,Brokered Transaction,Seoul Gangnam-gu,2024,9,9
2024,11680,gangnam,11800,dogok,1.0,land,538.0,3.0,래미안도곡카운티,2024-09-09,315000,93.07,0.0,6.0,2016.0,Apartment,Brokered Transaction,"Seoul Gangnam-gu, Seoul Songpa-gu",2024,9,9
2024,11680,gangnam,10800,nonhyeon,1.0,land,225.0,6.0,논현아이파크,2024-09-09,155000,59.75,0.0,15.0,2020.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,9,9
2024,11680,gangnam,10100,yeoksam,1.0,land,902.0,0.0,강남센트럴아이파크,2024-09-08,430000,125.413,0.0,14.0,2022.0,Apartment,Brokered Transaction,"Seoul Gangnam-gu, Seoul Yongsan-gu",2024,9,8
2024,11680,gangnam,11200,jagok,1.0,land,619.0,0.0,강남자곡 힐스테이트,2024-09-08,120000,84.05,0.0,3.0,2015.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,9,8
2024,11680,gangnam,10700,sinsa,1.0,land,607.0,9.0,"현대맨션(22,23동)",2024-09-08,220000,120.35,110.0,2.0,1984.0,Multi-family house,Brokered Transaction,"Seoul Gangnam-gu, Seoul Yongsan-gu",2024,9,8
2024,11680,gangnam,10700,sinsa,1.0,land,659.0,0.0,압구정대원칸타빌아파트,2024-09-08,214000,113.31,0.0,8.0,2001.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,9,8
2024,11680,gangnam,11000,apgujeong,1.0,land,513.0,0.0,한양5,2024-09-07,370000,100.5,0.0,5.0,1979.0,Apartment,Brokered Transaction,Seoul Gangnam-gu,2024,9,7
